time,id,type,link,lane,x,y,angle,speed.mph,pos,accel.fpss
6.90,7_add_0_4,4518,107391104#10,0,7284.941177999999,13029.9872936,272.29,29.930257200000003,127.00131640000001,2.1653544
6.90,B38_0_1,1509,-46121861#1,0,5716.6668496,12995.2760064,117.04,13.242684800000001,94.8818928,2.7887139999999997
6.90,B54_0_1,1509,221605483#0,0,4645.177314,15241.6671544,92.15,4.787051600000001,35.7939644,2.6902888
6.90,B62_0_1,1509,221605483#0,0,4703.9699668,15239.468991599999,92.15,13.197946000000002,94.652234,2.6902888
6.90,add_2_0_5,1509,5676999#0,0,5606.6930928,14828.379739599999,272.45,13.690072800000001,55.51181280000001,4.0026247999999995
7.00,11_29_0_3,4518,46121854,0,6158.0382548,12769.4229808,116.93,29.952626600000002,131.4304504,0.29527559999999997
7.00,14_1_0_12,8024,-222251427#2,0,8615.9123492,10545.997712800001,284.77,0.49212680000000003,26.6732292,3.5761156
7.00,14_25_0_10,5018,-222251427#2,1,8616.470092000001,10534.9740904,284.77,7.449010200000001,23.3267724,10.1049872
7.00,14_5_0_9,4518,-222251427#2,0,8585.9254716,10553.9045372,284.77,18.633710200000003,57.67716719999999,8.7926512
7.00,1_4_0_1,5018,5677903#1,1,5245.2757584,15370.112040400001,158.58,10.3346628,160.10499199999998,-4.92126
7.00,24_31_0_0,1509,23334065#2,0,9053.248321199999,8812.0409644,284.38,19.3047922,106.3648328,3.9370079999999996
7.00,27_3_0_11,4518,5681969#1,0,7904.8230876,8944.3244332,116.67,18.566602000000003,57.67716719999999,8.7926512
7.00,31_5_0_7,4518,-222258277#5,0,9195.4727352,7714.1406668,330.41,23.2865454,89.40289,0.29527559999999997
7.00,4_1_0_2,5018,:gneJ0_1,1,5566.9949288,14384.514895999999,90.72,11.721565600000002,3.9041995999999997,-4.92126
7.00,4_5_0_6,8025,41381890#0.0,1,5509.7442708,14385.335105999999,90.84,12.817666200000001,78.1496088,-2.6246720000000003
7.00,7_1_0_13,1509,107391104#10,0,7406.5947252000005,13025.098842000001,272.29,0.0,5.249344000000001,0.0
7.00,7_add_0_4,4518,107391104#10,0,7280.5448524,13030.1513356,272.29,29.952626600000002,131.397642,0.32808400000000004
7.00,B38_0_1,1509,-46121861#1,0,5718.4056948,12994.390179600001,117.04,13.42164,96.8503968,2.6902888
7.00,B54_0_1,1509,221605483#0,0,4645.8990988,15241.634345999999,92.15,4.966006800000001,36.5157492,2.7230971999999998
7.00,B62_0_1,1509,221605483#0,0,4705.9384708,15239.4033748,92.15,13.399270600000001,96.620738,2.8543308
7.00,add_2_0_5,1509,5676999#0,0,5604.6261636,14828.4781648,272.45,13.958505600000002,57.578742000000005,3.9370079999999996
7.10,11_29_0_3,4518,46121854,0,6161.9424544,12767.4216684,116.93,29.930257200000003,135.826776,-0.16404200000000002
7.10,14_1_0_12,8024,-222251427#2,0,8615.7811156,10546.0305212,284.77,0.7381902000000001,26.8044628,3.5104988
7.10,14_25_0_10,5018,-222251427#2,1,8615.2889896,10535.3021744,284.77,8.1424616,24.5078748,9.9737536
7.10,14_5_0_9,4518,-222251427#2,0,8583.2023744,10554.626322,284.77,19.2600534,60.498689600000006,9.4160108
7.10,1_4_0_1,5018,5677903#1,1,5245.8006928,15368.766896,158.58,9.9991218,161.58137,-4.92126
7.10,24_31_0_0,1509,23334065#2,0,9050.4924156,8812.762749200001,284.38,19.5955944,109.251972,4.1338584
7.10,27_3_0_11,4518,5681969#1,0,7907.3493344,8943.0449056,116.67,19.148206400000003,60.498689600000006,8.694226
7.10,31_5_0_7,4518,-222258277#5,0,9193.73389,7717.093422800001,330.13,23.264176000000003,92.8149636,-0.2624672
7.10,4_1_0_2,5018,:gneJ0_1,1,5568.6353487999995,14384.514895999999,90.67,11.3860246,5.577427999999999,-4.92126
7.10,4_5_0_6,8025,41381890#0.0,1,5511.6143496,14385.302297600001,90.84,12.7058192,80.0196876,-1.9028872
7.10,7_1_0_13,1509,107391104#10,0,7406.5619168,13025.098842000001,272.29,0.2908022,5.2821524,4.2322836
7.10,7_add_0_4,4518,107391104#10,0,7276.181335200001,13030.3153776,272.29,29.9078878,135.7939676,-0.5577428
7.10,B38_0_1,1509,-46121861#1,0,5720.1773484,12993.4715444,117.04,13.622964600000001,98.8517092,2.7887139999999997
7.10,B54_0_1,1509,221605483#0,0,4646.653692,15241.601537600001,92.15,5.1673314,37.3031508,2.7887139999999997
7.10,B62_0_1,1509,221605483#0,0,4707.9397832,15239.304949599999,92.15,13.578225800000002,98.62205039999999,2.8543308
7.10,add_2_0_5,1509,5676999#0,0,5602.559234400001,14828.57659,272.45,14.2493078,59.645671199999995,4.1666668
7.20,11_29_0_3,4518,46121854,0,6165.846654,12765.420356,116.93,29.930257200000003,140.2231016,-0.09842519999999999
7.20,14_1_0_12,8024,-222251427#2,0,8615.649882,10546.0633296,284.77,0.9618842000000001,26.9356964,3.5104988
7.20,14_25_0_10,5018,-222251427#2,1,8614.0422704,10535.6302584,284.77,8.813543600000001,25.8202108,9.875328399999999
7.20,14_5_0_9,4518,-222251427#2,0,8580.380852,10555.380915200001,284.77,19.8863966,63.41863719999999,9.2191604
7.20,1_4_0_1,5018,5677903#1,1,5246.3256272,15367.45456,158.58,9.663580800000002,162.9921312,-4.92126
7.20,24_31_0_0,1509,23334065#2,0,9047.6708932,8813.484534,284.38,19.864027200000002,112.1719196,3.9041995999999997
7.20,27_3_0_11,4518,5681969#1,0,7909.9411979999995,8941.765378,116.67,19.796919,63.3858288,9.3832024
7.20,31_5_0_7,4518,-222258277#5,0,9192.0278532,7720.0133704,329.86,23.2194372,96.1942288,-0.5249344
7.20,4_1_0_2,5018,:gneJ0_1,1,5570.2757688,14384.514895999999,90.62,11.050483600000002,7.1850396,-4.92126
7.20,4_5_0_6,8025,41381890#0.0,1,5513.45162,14385.2694892,90.84,12.549233400000002,81.85695799999999,-2.296588
7.20,7_1_0_13,1509,107391104#10,0,7406.4634915999995,13025.1316504,272.29,0.5816044,5.3805776,4.2322836
7.20,7_add_0_4,4518,107391104#10,0,7271.7850096,13030.512228,272.29,29.974996000000004,140.1574848,0.7545932000000001
7.20,B38_0_1,1509,-46121861#1,0,5721.9818104,12992.5529092,117.04,13.8242892,100.85302159999999,2.9199476
7.20,B54_0_1,1509,221605483#0,0,4647.4410935999995,15241.5687292,92.15,5.3686560000000005,38.057744,2.9199476
7.20,B62_0_1,1509,221605483#0,0,4709.9410956,15239.2393328,92.15,13.779550400000002,100.62336280000001,2.6574804000000003
7.20,add_2_0_5,1509,5676999#0,0,5600.4266884,14828.642206800001,272.45,14.517740600000002,61.77821719999999,4.1666668
7.30,11_29_0_3,4518,46121854,0,6169.783662,12763.451852,116.93,29.930257200000003,144.6194272,0.1312336
7.30,14_1_0_12,8024,-222251427#2,0,8615.48584,10546.1289464,284.77,1.2079476000000002,27.0997384,3.5761156
7.30,14_25_0_10,5018,-222251427#2,1,8612.7299344,10535.958342400001,284.77,9.4398868,27.198163599999997,9.2191604
7.30,14_5_0_9,4518,-222251427#2,0,8577.460904399999,10556.1355084,284.77,20.490370400000003,66.4042016,8.6286092
7.30,1_4_0_1,5018,5677903#1,1,5246.8177532,15366.175032399999,158.58,9.3280398,164.370084,-4.92126
7.30,24_31_0_0,1509,23334065#2,0,9044.783754,8814.206318800001,284.38,20.132460000000002,115.12467560000002,3.9370079999999996
7.30,27_3_0_11,4518,5681969#1,0,7912.598678400001,8940.4202336,116.67,20.423262200000003,66.4042016,9.1535436
7.30,31_5_0_7,4518,-222258277#5,0,9190.289008,7722.9661264,329.60,23.2194372,99.6063024,0.09842519999999999
7.30,4_1_0_2,5018,:gneJ0_1,1,5571.850571999999,14384.482087600001,90.57,10.7149426,8.7598428,-4.92126
7.30,4_5_0_6,8025,41381890#0.0,1,5515.256082,14385.236680799999,90.84,12.3255394,83.66141999999999,-3.1496063999999997
7.30,7_1_0_13,1509,107391104#10,0,7406.3322579999995,13025.1316504,272.29,0.8724066000000001,5.5118111999999995,4.2322836
7.30,7_add_0_4,4518,107391104#10,0,7267.388684,13030.67627,272.29,29.952626600000002,144.5538104,-0.3608924
7.30,B38_0_1,1509,-46121861#1,0,5723.8190808,12991.634274,117.04,14.0032444,102.91995080000001,2.8543308
7.30,B54_0_1,1509,221605483#0,0,4648.2613036,15241.5687292,92.15,5.5476112,38.877953999999995,2.7559055999999997
7.30,B62_0_1,1509,221605483#0,0,4712.0080248,15239.173716,92.15,13.958505600000002,102.65748359999999,2.7230971999999998
7.30,add_2_0_5,1509,5676999#0,0,5598.261334,14828.740632000001,272.45,14.808542800000001,63.97638,4.0354332
7.40,11_29_0_3,4518,46121854,0,6173.6878616,12761.4505396,116.93,29.974996000000004,149.0157528,0.5249344
7.40,14_1_0_12,8024,-222251427#2,0,8615.2889896,10546.1617548,284.77,1.4540110000000002,27.3293972,3.5104988
7.40,14_25_0_10,5018,-222251427#2,1,8611.286364799998,10536.3520432,284.77,10.1109688,28.6745416,9.9737536
7.40,14_5_0_9,4518,-222251427#2,0,8574.475339999999,10556.92291,284.77,21.1167136,69.52099960000001,9.2847772
7.40,1_4_0_1,5018,5677903#1,1,5247.3098792,15364.928313199998,158.58,8.9924988,165.68242,-4.92126
7.40,24_31_0_0,1509,23334065#2,0,9041.8966148,8814.960912,284.38,20.4008928,118.11024,3.9370079999999996
7.40,27_3_0_11,4518,5681969#1,0,7915.354584,8939.009472400001,116.67,21.027236000000002,69.4881912,8.858268
7.40,31_5_0_7,4518,-222258277#5,0,9188.5829712,7725.9188824,329.60,23.2194372,103.01837599999999,-0.0656168
7.40,4_1_0_2,5018,:gneJ0_1,1,5573.3597584,14384.482087600001,90.53,10.3794016,10.3018376,-4.92126
7.40,4_5_0_6,8025,41381890#0.0,1,5517.0277356,14385.236680799999,90.84,12.191323,85.4330736,-2.0341208
7.40,7_1_0_13,1509,107391104#10,0,7406.168216,13025.1316504,272.29,1.1408394000000002,5.6758532,4.10105
7.40,7_add_0_4,4518,107391104#10,0,7262.992358400001,13030.840312,272.29,29.952626600000002,148.950136,0.0656168
7.40,B38_0_1,1509,-46121861#1,0,5725.6891596000005,12990.6828304,117.04,14.204569,105.01968839999999,2.7887139999999997
7.40,B54_0_1,1509,221605483#0,0,4649.114321999999,15241.535920799999,92.15,5.7265664,39.7309724,2.6902888
7.40,B62_0_1,1509,221605483#0,0,4714.074954,15239.0752908,92.15,14.137460800000001,104.7572212,2.7887139999999997
7.40,add_2_0_5,1509,5676999#0,0,5596.0631712,14828.839057199999,272.45,15.0769756,66.17454280000001,4.1666668
7.50,11_29_0_3,4518,46121854,0,6177.5920612,12759.4820356,116.93,29.930257200000003,153.37927,-0.7545932000000001
7.50,14_1_0_12,8024,-222251427#2,0,8615.0265224,10546.2273716,284.77,1.677705,27.559056,3.4120736000000003
7.50,14_25_0_10,5018,-222251427#2,1,8609.74437,10536.745744,284.77,10.7596814,30.249344800000003,9.4816276
7.50,14_5_0_9,4518,-222251427#2,0,8571.3913504,10557.74312,284.77,21.765426200000004,72.7034144,9.4816276
7.50,1_4_0_1,5018,5677903#1,1,5247.7691968,15363.7472108,158.58,8.6569578,166.9291392,-4.92126
7.50,24_31_0_0,1509,23334065#2,0,9038.9766672,8815.7155052,284.38,20.6693256,121.1286128,4.1666668
7.50,27_3_0_11,4518,5681969#1,0,7918.2089148,8937.5987112,116.67,21.6535792,72.67060599999999,9.2847772
7.50,31_5_0_7,4518,-222258277#5,0,9186.844126,7728.871638400001,329.60,23.264176000000003,106.43044959999999,0.5905511999999999
7.50,4_1_0_2,5018,:gneJ0_1,1,5574.8361364,14384.482087600001,90.48,10.0438606,11.7454072,-4.92126
7.50,4_5_0_6,8025,41381890#0.0,1,5518.7993892,14385.2038724,90.84,12.0347372,87.2047272,-2.132546
7.50,7_1_0_13,1509,107391104#10,0,7405.9713656,13025.1316504,272.29,1.4316416,5.8727036,4.1994752
7.50,7_add_0_4,4518,107391104#10,0,7258.5960328,13031.0371624,272.29,29.930257200000003,153.3464616,-0.1312336
7.50,B38_0_1,1509,-46121861#1,0,5727.5592384,12989.6985784,117.04,14.405893600000002,107.11942599999999,2.8543308
7.50,B54_0_1,1509,221605483#0,0,4649.9673404,15241.503112399998,92.15,5.927891,40.583990799999995,2.8871392
7.50,B62_0_1,1509,221605483#0,0,4716.1746916,15239.009674,92.15,14.3387854,106.8569588,2.9199476
7.50,add_2_0_5,1509,5676999#0,0,5593.7993916,14828.937482399999,272.45,15.345408400000002,68.4383224,3.9041995999999997
7.60,11_29_0_3,4518,46121854,0,6181.5290692,12757.4807232,116.93,29.930257200000003,157.7755956,0.09842519999999999
7.60,14_1_0_12,8024,-222251427#2,0,8614.764055200001,10546.2929884,284.77,1.9237684000000002,27.854331600000002,3.444882
7.60,14_25_0_10,5018,-222251427#2,1,8608.1367584,10537.1722532,284.77,11.430763400000002,31.922573200000002,9.7112864
7.60,14_5_0_9,4518,-222251427#2,0,8568.2089356,10558.563329999999,284.77,22.369400000000002,75.9842544,8.9566932
7.60,1_4_0_1,5018,5677903#1,1,5248.228514400001,15362.631725199999,158.58,8.321416800000002,168.17585839999998,-4.92126
7.60,24_31_0_0,1509,23334065#2,0,9035.9911028,8816.470098400001,284.38,20.9601278,124.2126024,3.9698164
7.60,27_3_0_11,4518,5681969#1,0,7921.128862400001,8936.1223332,116.67,22.257553,75.9186376,8.7926512
7.60,31_5_0_7,4518,-222258277#5,0,9185.1052808,7731.8243944,329.60,23.2865454,109.84252319999999,0.22965880000000002
7.60,4_1_0_2,5018,:gneJ0_1,1,5576.2468976,14384.482087600001,90.44,9.708319600000001,13.188976799999999,-4.92126
7.60,4_5_0_6,8025,41381890#0.0,1,5520.5382344,14385.171064000002,90.84,11.8334126,88.9435724,-3.0183728000000003
7.60,7_1_0_13,1509,107391104#10,0,7405.708898400001,13025.1316504,272.29,1.7224438000000002,6.1351708,4.1666668
7.60,7_add_0_4,4518,107391104#10,0,7254.232515600001,13031.2012044,272.29,29.930257200000003,157.74278719999998,-0.16404200000000002
7.60,B38_0_1,1509,-46121861#1,0,5729.4621256,12988.7471348,117.04,14.5848488,109.251972,2.8215224
7.60,B54_0_1,1509,221605483#0,0,4650.885975599999,15241.470304,92.15,6.129215600000001,41.502626,2.8543308
7.60,B62_0_1,1509,221605483#0,0,4718.3072376,15238.9112488,92.15,14.54011,108.98950479999999,2.9199476
7.60,add_2_0_5,1509,5676999#0,0,5591.502803599999,14829.0359076,272.45,15.5914718,70.702102,3.5761156
7.70,11_29_0_3,4518,46121854,0,6185.4332687999995,12755.479410799999,116.93,29.952626600000002,162.17192119999999,0.29527559999999997
7.70,14_1_0_12,8024,-222251427#2,0,8614.4687796,10546.3914136,284.77,2.1698318,28.1496072,3.6089240000000005
7.70,14_25_0_10,5018,-222251427#2,1,8606.4307216,10537.6315708,284.77,12.057106600000001,33.694226799999996,9.514436
7.70,14_5_0_9,4518,-222251427#2,0,8564.960904,10559.4491568,284.77,23.0181126,79.3635196,9.3175856
7.70,1_4_0_1,5018,5677903#1,1,5248.6550236,15361.516239599998,158.58,7.9858758000000005,169.3241524,-4.92126
7.70,24_31_0_0,1509,23334065#2,0,9032.97273,8817.2575,284.38,21.2285606,127.32940040000001,4.1994752
7.70,27_3_0_11,4518,5681969#1,0,7924.1144268,8934.6131468,116.67,22.883896200000002,79.2650944,9.350394
7.70,31_5_0_7,4518,-222258277#5,0,9183.3664356,7734.744342000001,329.60,23.2865454,113.25459680000002,-0.0656168
7.70,4_1_0_2,5018,:gneJ0_1,1,5577.6248504,14384.4492792,90.39,9.372778600000002,14.566929600000002,-4.92126
7.70,4_5_0_6,8025,41381890#0.0,1,5522.2442712,14385.1382556,90.84,11.6544574,90.6496092,-2.6902888
7.70,5_4_0_8,4518,221605483#0,0,4624.508022,15242.454555999999,92.15,0.0,15.091864,0.0
7.70,7_1_0_13,1509,107391104#10,0,7405.4136228,13025.1644588,272.29,1.9908766000000002,6.4304464,4.0354332
7.70,7_add_0_4,4518,107391104#10,0,7249.83619,13031.3652464,272.29,29.974996000000004,162.1391128,0.5577428
7.70,B38_0_1,1509,-46121861#1,0,5731.3978212,12987.7628828,117.04,14.786173400000001,111.41732640000001,2.8543308
7.70,B54_0_1,1509,221605483#0,0,4651.8046108,15241.437495600001,92.15,6.330540200000001,42.4212612,2.9199476
7.70,B62_0_1,1509,221605483#0,0,4720.472592,15238.845632,92.15,14.7414346,111.1548592,2.8543308
7.70,add_2_0_5,1509,5676999#0,0,5589.3702576000005,14829.1343328,272.45,14.6295876,72.86745640000001,-14.107612
7.80,11_29_0_3,4518,46121854,0,6189.3374684,12753.5109068,116.93,29.9078878,166.5682468,-0.5249344
7.80,14_1_0_12,8024,-222251427#2,0,8614.1078872,10546.4898388,284.77,2.3935258000000004,28.5104996,3.5104988
7.80,14_25_0_10,5018,-222251427#2,1,8604.6262596,10538.0908884,284.77,12.750558000000002,35.5643056,10.137795599999999
7.80,14_5_0_9,4518,-222251427#2,0,8561.5816388,10560.3349836,284.77,23.644455800000003,82.84121,9.120735199999999
7.80,1_4_0_1,5018,5677903#1,1,5249.0487244000005,15360.4991792,158.58,7.6503348,170.4724464,-4.92126
7.80,24_31_0_0,1509,23334065#2,0,9029.9215488,8818.044901599998,284.38,21.5193628,130.4790068,4.0354332
7.80,27_3_0_11,4518,5681969#1,0,7927.1984164000005,8933.071152,116.67,23.48787,82.7099764,8.7270344
7.80,31_5_0_7,4518,-222258277#5,0,9181.6603988,7737.697098,329.60,23.241806600000004,116.6666704,-0.5249344
7.80,4_1_0_2,5018,:gneJ0_1,1,5578.9371864,14384.4492792,90.35,9.037237600000001,15.8792656,-4.92126
7.80,4_5_0_6,8025,41381890#0.0,1,5523.950308,14385.1382556,90.84,11.4978716,92.355646,-2.0997376
7.80,5_4_0_8,4518,221605483#0,0,4624.5736388,15242.454555999999,92.15,0.5816044,15.190289199999999,8.530184
7.80,7_1_0_13,1509,107391104#10,0,7405.085538800001,13025.1644588,272.29,2.2593094000000002,6.7585304,3.9370079999999996
7.80,7_add_0_4,4518,107391104#10,0,7245.439864399999,13031.5620968,272.29,29.974996000000004,166.5354384,0.0656168
7.80,B38_0_1,1509,-46121861#1,0,5733.3663252,12986.7458224,117.04,14.965128600000002,113.61548920000001,2.6574804000000003
7.80,B54_0_1,1509,221605483#0,0,4652.7560544,15241.371878799999,92.15,6.5094954000000005,43.3727048,2.9199476
7.80,B62_0_1,1509,221605483#0,0,4722.6379464,15238.7472068,92.15,14.942759200000001,113.353022,2.9199476
7.80,add_2_0_5,1509,5676999#0,0,5587.3689452,14829.199949599999,272.45,13.667703400000002,74.8687688,-14.107612
7.90,11_29_0_3,4518,46121854,0,6193.2744764,12751.509594399999,116.93,29.974996000000004,170.9645724,0.8530184000000001
7.90,14_1_0_12,8024,-222251427#2,0,8613.7469948,10546.588264,284.77,2.6395892,28.9042004,3.3792652
7.90,14_25_0_10,5018,-222251427#2,1,8602.7233724,10538.6158228,284.77,13.42164,37.5328096,9.875328399999999
7.90,14_5_0_9,4518,-222251427#2,0,8558.1695652,10561.2208104,284.77,24.226060200000003,86.38451719999999,8.694226
7.90,1_4_0_1,5018,5677903#1,1,5249.4424252,15359.482118799999,158.58,7.3147938,171.5223152,-4.92126
7.90,24_31_0_0,1509,23334065#2,0,9026.8047508,8818.8323032,284.38,21.787795600000003,133.6614216,3.9698164
7.90,27_3_0_11,4518,5681969#1,0,7930.3480228,8931.496348800001,116.67,24.0694744,86.2532836,8.595800800000001
7.90,31_5_0_7,4518,-222258277#5,0,9179.9215536,7740.649853999999,329.60,23.2194372,120.078744,-0.1312336
7.90,4_1_0_2,5018,:gneJ0_1,1,5580.216713999999,14384.4492792,90.34,8.7016966,17.1587932,-4.92126
7.90,4_5_0_6,8025,41381890#0.0,1,5525.590728,14385.1054472,90.84,11.296547,93.996066,-3.1824148
7.90,5_4_0_8,4518,221605483#0,0,4624.7048724,15242.421747600001,92.15,0.9618842000000001,15.3215228,5.6758532
7.90,7_1_0_13,1509,107391104#10,0,7404.7246464,13025.1972672,272.29,2.5501116,7.1194228,4.1666668
7.90,7_add_0_4,4518,107391104#10,0,7241.0435388000005,13031.7261388,272.29,29.974996000000004,170.93176400000002,-0.0656168
7.90,B38_0_1,1509,-46121861#1,0,5735.3348292,12985.7615704,117.04,15.166453200000001,115.84646040000001,2.8543308
7.90,B54_0_1,1509,221605483#0,0,4653.7403064,15241.339070400001,92.15,6.71082,44.3569568,2.8871392
7.90,B62_0_1,1509,221605483#0,0,4724.868917600001,15238.68159,92.15,15.1217144,115.5511848,2.7559055999999997
7.90,add_2_0_5,1509,5676999#0,0,5585.4988664,14829.2983748,272.45,12.7058192,76.7388476,-14.107612
8.00,11_29_0_3,4518,46121854,0,6197.178676,12749.5410904,116.93,29.930257200000003,175.3280896,-0.7217848
8.00,14_1_0_12,8024,-222251427#2,0,8613.353294,10546.6866892,284.77,2.8632832,29.3307096,3.3464568
8.00,14_25_0_10,5018,-222251427#2,1,8600.72206,10539.140757199999,284.77,14.092722,39.5997388,9.612861200000001
8.00,14_5_0_9,4518,-222251427#2,0,8554.626258,10562.1394456,284.77,24.8747728,90.0262496,9.4160108
8.00,1_4_0_1,5018,5677903#1,1,5249.8033176,15358.5306752,158.58,6.979252800000001,172.5393756,-4.92126
8.00,24_31_0_0,1509,23334065#2,0,9023.6879528,8819.6197048,284.38,22.056228400000002,136.9094532,4.0682416
8.00,27_3_0_11,4518,5681969#1,0,7933.596054399999,8929.888737199999,116.67,24.6734482,89.8622076,8.7926512
8.00,31_5_0_7,4518,-222258277#5,0,9178.182708400002,7743.60261,329.60,23.264176000000003,123.4908176,0.5249344
8.00,4_1_0_2,5018,:gneJ0_1,1,5581.4306248,14384.4492792,90.34,8.3661556,18.4055124,-4.92126
8.00,4_5_0_6,8025,41381890#0.0,1,5527.231148,14385.072638799998,90.84,11.1175918,95.63648599999999,-2.3950131999999997
8.00,5_4_0_8,4518,221605483#0,0,4624.9345312000005,15242.421747600001,92.15,1.3645334,15.518373200000001,5.7086616
8.00,7_1_0_13,1509,107391104#10,0,7404.2981371999995,13025.1972672,272.29,2.8185444000000004,7.545932,4.0026247999999995
8.00,7_add_0_4,4518,107391104#10,0,7236.6472132,13031.8901808,272.29,29.930257200000003,175.3280896,-0.6561680000000001
8.00,B38_0_1,1509,-46121861#1,0,5737.3361416,12984.7117016,117.04,15.345408400000002,118.11024,2.6902888
8.00,B54_0_1,1509,221605483#0,0,4654.7573667999995,15241.306262,92.15,6.9121446,45.3740172,2.7887139999999997
8.00,B62_0_1,1509,221605483#0,0,4727.0998887999995,15238.5831648,92.15,15.323039,117.8149644,2.9199476
8.00,add_2_0_5,1509,5676999#0,0,5583.7928296,14829.3639916,272.45,11.743935,78.4448844,-14.107612
8.10,11_29_0_3,4518,46121854,0,6201.0828756,12747.539777999998,116.93,29.930257200000003,179.7244152,0.0328084
8.10,14_1_0_12,8024,-222251427#2,0,8612.8939764,10546.7851144,284.77,3.0869771999999998,29.7900272,3.2480316
8.10,14_25_0_10,5018,-222251427#2,1,8598.6223224,10539.6985,284.77,14.7414346,41.7650932,9.4816276
8.10,14_5_0_9,4518,-222251427#2,0,8551.017334,10563.1236976,284.77,25.501116000000003,93.76640719999999,9.2847772
8.10,1_4_0_1,5018,5677903#1,1,5250.16421,15357.644848400001,158.58,6.643711800000001,173.5236276,-4.92126
8.10,24_31_0_0,1509,23334065#2,0,9020.505538,8820.4399148,284.38,22.347030600000004,140.19029319999999,4.1994752
8.10,27_3_0_11,4518,5681969#1,0,7936.909702800001,8928.2155088,116.67,25.2550526,93.5695568,8.595800800000001
8.10,31_5_0_7,4518,-222258277#5,0,9176.4766716,7746.522557599999,329.60,23.2194372,126.9028912,-0.5905511999999999
8.10,4_1_0_2,5018,:gneJ0_1,1,5582.6117272,14384.4492792,90.34,8.0306146,19.5866148,-4.92126
8.10,4_5_0_6,8025,41381890#0.0,1,5528.8387596,14385.039830400001,90.84,10.961006000000001,97.2440976,-2.5262468
8.10,5_4_0_8,4518,221605483#0,0,4625.16419,15242.421747600001,92.15,1.7224438000000002,15.780840399999999,5.2165356
8.10,7_1_0_13,1509,107391104#10,0,7403.8388196000005,13025.2300756,272.29,3.0869771999999998,8.005249599999999,4.10105
8.10,7_add_0_4,4518,107391104#10,0,7232.283696,13032.087031199999,272.29,29.930257200000003,179.69160680000002,0.1312336
8.10,B38_0_1,1509,-46121861#1,0,5739.3702624,12983.6946412,117.04,15.524363600000003,120.3740196,2.6574804000000003
8.10,B54_0_1,1509,221605483#0,0,4655.807235599999,15241.273453599999,92.15,7.113469200000001,46.423886,2.952756
8.10,B62_0_1,1509,221605483#0,0,4729.3964768,15238.517548,92.15,15.5019942,120.078744,2.7230971999999998
8.10,add_2_0_5,1509,5676999#0,0,5582.1852180000005,14829.4296084,272.45,10.782050800000002,80.0196876,-14.107612
8.20,11_29_0_3,4518,46121854,0,6205.0198836,12745.5384656,116.93,29.974996000000004,184.1207408,0.6889763999999999
8.20,14_1_0_12,8024,-222251427#2,0,8612.4346588,10546.916347999999,284.77,3.3106712000000003,30.249344800000003,3.28084
8.20,14_25_0_10,5018,-222251427#2,1,8596.4241596,10540.2562428,284.77,15.4125166,44.0288728,9.9737536
8.20,14_5_0_9,4518,-222251427#2,0,8547.3099848,10564.075141199999,284.77,26.082720400000003,97.60499,8.562992399999999
8.20,1_4_0_1,5018,5677903#1,1,5250.5251024,15356.759021599999,158.58,6.3081708,174.4422628,-4.92126
8.20,24_31_0_0,1509,23334065#2,0,9017.290314799999,8821.2601248,284.38,22.6154634,143.50394160000002,4.0682416
8.20,27_3_0_11,4518,5681969#1,0,7940.288967999999,8926.509472,116.67,25.881395800000004,97.3753312,9.02231
8.20,31_5_0_7,4518,-222258277#5,0,9174.7378264,7749.4753136,329.60,23.2194372,130.31496479999998,-0.0328084
8.20,4_1_0_2,5018,:gneJ0_1,1,5583.7272128,14384.416470799999,90.34,7.695073600000001,20.7021004,-4.92126
8.20,4_5_0_6,8025,41381890#0.0,1,5530.4135628,14385.039830400001,90.84,10.7596814,98.81890080000001,-2.7559055999999997
8.20,5_4_0_8,4518,221605483#0,0,4625.4594656,15242.421747600001,92.15,2.0579848000000003,16.076116000000003,5.0196852
8.20,7_1_0_13,1509,107391104#10,0,7403.3466935999995,13025.2300756,272.29,3.3777794,8.4973756,4.10105
8.20,7_add_0_4,4518,107391104#10,0,7227.8873704,13032.2510732,272.29,29.930257200000003,184.0879324,-0.09842519999999999
8.20,B38_0_1,1509,-46121861#1,0,5741.4371916,12982.6447724,117.04,15.725688200000002,122.6706076,2.7559055999999997
8.20,B54_0_1,1509,221605483#0,0,4656.8571044,15241.2406452,92.15,7.2924244,47.4737548,2.8215224
8.20,B62_0_1,1509,221605483#0,0,4731.6930648,15238.4191228,92.15,15.7033188,122.37533199999999,2.8543308
8.20,add_2_0_5,1509,5676999#0,0,5580.7416484,14829.495225199998,272.45,9.842536,81.46325719999999,-13.8451448
8.30,11_29_0_3,4518,46121854,0,6208.9240832,12743.569961599998,116.93,29.930257200000003,188.5170664,-0.7217848
8.30,14_1_0_12,8024,-222251427#2,0,8611.9425328,10547.0475816,284.77,3.5343652000000003,30.774279200000002,3.5104988
8.30,14_25_0_10,5018,-222251427#2,1,8594.16038,10540.846794,284.77,16.083598600000002,46.3910776,9.84252
8.30,14_5_0_9,4518,-222251427#2,0,8543.5370188,10565.092201599999,284.77,26.6866942,101.5091896,8.8254596
8.30,1_4_0_1,5018,5677903#1,1,5250.820378,15355.9388116,158.58,5.9726298,175.3280896,-4.92126
8.30,24_31_0_0,1509,23334065#2,0,9014.0422832,8822.1131432,284.38,22.883896200000002,146.8503984,4.0026247999999995
